Route_ID,User_ID,Sequence,Total_Duration,Total_Cost,Weather,Traffic_Level,Crowd_Density,Event_Impact,Optimal_Route_Preference,Satisfaction_Score,Age,Gender,Nationality,Travel_Companions,Budget_Category,Preferred_Theme,Preferred_Transport,Number_of_Stops,Traffic_Level_Score,Crowd_Density_Score,Budget_Level_Score,Total_Duration_Normalized,Total_Cost_Normalized,Age_Normalized,Number_of_Stops_Normalized
999,119,28->2->44->20->46->42->12,212,1148,Snowy,Medium,High,Festival,2->12->20->28->42->44->46,4,30,Other,India,Solo,Medium,Cultural,Bike,7,1,2,1,0.19166666666666665,0.06806448214097566,0.23076923076923084,1.0
1000,14,23->48->21->46,377,1579,Rainy,Medium,High,None,21->23->46->48,5,35,Other,Japan,Group,Low,Shopping,Taxi,4,1,2,0,0.5354166666666667,0.11347592456010958,0.326923076923077,0.25
1001,48,50->28->49->16,372,921,Sunny,High,Medium,Festival,16->28->49->50,2,25,Male,Germany,Solo,Low,Cultural,Bus,4,2,1,0,0.525,0.044147086713728786,0.13461538461538464,0.25
1002,119,20->13->33,390,605,Snowy,High,Low,Festival,13->20->33,5,30,Other,India,Solo,Medium,Cultural,Bike,3,2,0,1,0.5625,0.010852386471393943,0.23076923076923084,0.0
1003,85,5->4->9->3,182,6109,Sunny,Low,Low,None,3->4->5->9,4,47,Male,India,Friends,Medium,Food,Car,4,0,0,1,0.12916666666666665,0.5907702033505426,0.5576923076923077,0.25
1004,195,48->49->9,337,3175,Snowy,High,High,Holiday,9->48->49,2,19,Other,France,Family,Medium,Cultural,Train,3,2,2,1,0.4520833333333333,0.28163523337899066,0.019230769230769273,0.0
1005,15,24->34->8->17->28,468,6270,Sunny,High,Low,None,8->17->24->28->34,4,52,Male,Germany,Friends,Medium,Relaxation,Train,5,2,0,1,0.725,0.6077336423980613,0.6538461538461539,0.5
1006,56,49->45->8,120,814,Rainy,Low,High,Holiday,8->45->49,5,34,Male,USA,Solo,Medium,Adventure,Taxi,3,0,2,1,0.0,0.03287324834053314,0.3076923076923077,0.0
1007,70,30->4->49->20,389,8689,Snowy,High,Medium,Holiday,4->20->30->49,5,54,Other,USA,Friends,Medium,Shopping,Bike,4,2,1,1,0.5604166666666667,0.8626066800126435,0.6923076923076924,0.25
1008,68,21->49->36->11->35->18->12,466,4653,Rainy,Low,High,Holiday,11->12->18->21->35->36->49,3,70,Other,France,Friends,Medium,Nature,Car,7,0,2,1,0.7208333333333333,0.43736171109472133,1.0,1.0
1009,82,18->48->28->29,202,6434,Sunny,High,High,None,18->28->29->48,3,38,Female,France,Friends,Low,Food,Bike,4,2,2,0,0.17083333333333334,0.6250131703719313,0.3846153846153847,0.25
1010,79,10->7->43->38->28,439,4574,Cloudy,Low,Low,None,7->10->28->38->43,3,20,Male,France,Friends,Low,Adventure,Taxi,5,0,0,0,0.6645833333333333,0.4290380360341376,0.03846153846153849,0.5
1011,83,10->31->23->28->2->1->24,562,1484,Rainy,Medium,High,None,1->2->10->23->24->28->31,2,62,Male,Germany,Friends,Medium,Adventure,Bus,7,1,2,1,0.9208333333333334,0.10346644189231904,0.8461538461538461,1.0
1012,85,17->23->30->38->18,595,1610,Rainy,High,High,Festival,17->18->23->30->38,4,47,Male,India,Friends,Medium,Food,Car,5,2,2,1,0.9895833333333333,0.11674217679907281,0.5576923076923077,0.5
1013,189,39->27->46->21->41->40->50,429,8370,Snowy,High,Medium,None,21->27->39->40->41->46->50,2,58,Female,Japan,Friends,Medium,Food,Taxi,7,2,1,1,0.6437499999999999,0.8289958908439574,0.7692307692307693,1.0
1014,119,12->32->21->5->4->19,436,7846,Cloudy,Medium,Medium,Festival,4->5->12->19->21->32,2,30,Other,India,Solo,Medium,Cultural,Bike,6,1,1,1,0.6583333333333333,0.7737856917079339,0.23076923076923084,0.75
1015,74,2->28->49->25->17->16->45,184,7672,Snowy,Medium,Medium,Festival,2->16->17->25->28->45->49,3,26,Female,France,Solo,Low,Food,Taxi,7,1,1,0,0.1333333333333333,0.7554525339795596,0.15384615384615385,1.0
1016,38,17->44->8->11->42->19->13,353,6138,Sunny,Medium,High,Holiday,8->11->13->17->19->42->44,2,49,Male,France,Friends,Low,Food,Train,7,1,2,0,0.4854166666666666,0.593825729638605,0.5961538461538463,1.0
1017,10,47->28->42,433,7063,Sunny,Low,Medium,None,28->42->47,5,46,Male,India,Family,High,Food,Train,3,0,1,2,0.6520833333333333,0.6912864819302497,0.5384615384615385,0.0
1018,79,27->31->40->38->24,384,7073,Rainy,High,High,Festival,24->27->31->38->40,2,20,Male,France,Friends,Low,Adventure,Taxi,5,2,2,0,0.55,0.692340111684754,0.03846153846153849,0.5
1019,176,44->36->11->41,366,5725,Rainy,Low,Medium,None,11->36->41->44,2,31,Other,China,Group,High,Relaxation,Taxi,4,0,1,2,0.5125,0.5503108207775788,0.25,0.25
1020,50,9->34->21,170,4360,Snowy,High,High,Holiday,9->21->34,4,66,Male,USA,Solo,High,Food,Train,3,2,2,2,0.10416666666666669,0.40649035928774624,0.9230769230769232,0.0
1021,172,2->23->17,252,3255,Rainy,High,Low,None,2->17->23,5,54,Other,China,Group,Low,Relaxation,Bike,3,2,0,0,0.275,0.2900642714150248,0.6923076923076924,0.0
1022,104,15->25->36,587,5051,Snowy,High,High,None,15->25->36,5,51,Male,India,Group,Medium,Shopping,Bus,3,2,2,1,0.9729166666666667,0.47929617532399116,0.6346153846153847,0.0
1023,30,28->17->45->34->24->16,154,3194,Rainy,Low,Low,Holiday,16->17->24->28->34->45,5,25,Male,India,Solo,Low,Shopping,Train,6,0,0,0,0.0708333333333333,0.28363712991254875,0.13461538461538464,0.75
1024,41,11->29->5->15,325,2777,Snowy,Low,High,Festival,5->11->15->29,4,29,Female,Germany,Friends,High,Shopping,Train,4,0,2,2,0.42708333333333337,0.2397007691497208,0.21153846153846156,0.25
1025,190,24->15->48,598,8018,Snowy,Low,Low,Festival,15->24->48,3,35,Other,Germany,Group,High,Nature,Bus,3,0,0,2,0.9958333333333333,0.7919081234854072,0.326923076923077,0.0
1026,16,1->10->42->50->33,577,8930,Rainy,Low,High,None,1->10->33->42->50,1,32,Male,USA,Friends,Low,Relaxation,Walk,5,0,2,0,0.9520833333333334,0.8879991570961964,0.2692307692307693,0.5
1027,125,5->13->46->38->25->11,436,2520,Sunny,Medium,Low,None,5->11->13->25->38->46,1,31,Male,Germany,Solo,Low,Cultural,Train,6,1,0,0,0.6583333333333333,0.21262248445896112,0.25,0.75
1028,3,24->18->1->37,126,2766,Snowy,Low,High,Festival,1->18->24->37,4,19,Other,USA,Friends,High,Adventure,Taxi,4,0,2,2,0.012500000000000011,0.23854177641976607,0.019230769230769273,0.25
1029,198,20->21->41->49->40->18->7,233,7948,Snowy,High,Medium,Holiday,7->18->20->21->40->41->49,4,39,Female,Japan,Friends,High,Relaxation,Taxi,7,2,1,2,0.23541666666666666,0.7845327152038774,0.40384615384615385,1.0
1030,22,13->27->49->42->24->14->43,573,5255,Sunny,Medium,Medium,None,13->14->24->27->42->43->49,3,65,Male,India,Friends,High,Adventure,Taxi,7,1,1,2,0.9437500000000001,0.5007902223158782,0.9038461538461539,1.0
1031,177,21->49->5,569,6555,Sunny,High,High,None,5->21->49,4,57,Other,USA,Group,Low,Nature,Walk,3,2,2,0,0.9354166666666666,0.637762090401433,0.7500000000000001,0.0
1032,79,21->18->25->31->11->35,171,5532,Snowy,Medium,Medium,Holiday,11->18->21->25->31->35,4,20,Male,France,Friends,Low,Adventure,Taxi,6,1,1,0,0.10625000000000001,0.5299757665156464,0.03846153846153849,0.75
1033,57,13->21->50->4->8->31,306,6490,Rainy,Low,High,Festival,4->8->13->21->31->50,3,46,Male,Japan,Family,Low,Nature,Bike,6,0,2,0,0.38749999999999996,0.6309134969971552,0.5384615384615385,0.75
1034,97,14->8->31->28,302,3767,Snowy,Medium,High,Holiday,8->14->28->31,2,39,Male,Germany,Family,Medium,Nature,Train,4,1,2,1,0.37916666666666665,0.34401011484564326,0.40384615384615385,0.25
1035,120,34->39->1->2,294,5135,Sunny,High,Low,None,1->2->34->39,1,55,Other,Germany,Friends,High,Relaxation,Bus,4,2,0,2,0.36250000000000004,0.48814666526182704,0.7115384615384616,0.25
1036,55,4->48->28->25,481,3624,Rainy,High,High,Holiday,4->25->28->48,2,55,Male,Germany,Family,Medium,Nature,Bus,4,2,2,1,0.7520833333333332,0.3289432093562322,0.7115384615384616,0.25
1037,80,36->43->42->50,148,2011,Snowy,Medium,High,Holiday,36->42->43->50,4,67,Male,UK,Family,Medium,Food,Walk,4,1,2,1,0.05833333333333335,0.1589927299546939,0.9423076923076924,0.25
1038,133,10->29->2,416,3065,Sunny,High,Low,Holiday,2->10->29,5,69,Male,USA,Group,Medium,Shopping,Train,3,2,0,1,0.6166666666666667,0.27004530607944366,0.980769230769231,0.0
1039,177,36->39->32->15->16,507,8117,Rainy,Medium,Low,None,15->16->32->36->39,1,57,Other,USA,Group,Low,Nature,Walk,5,1,0,0,0.8062499999999999,0.8023390580549995,0.7500000000000001,0.5
1040,5,40->4->46->14->26,534,9046,Rainy,Medium,Low,Festival,4->14->26->40->46,2,65,Other,Japan,Solo,Low,Cultural,Train,5,1,0,0,0.8625,0.9002212622484459,0.9038461538461539,0.5
1041,31,11->38->50->5,259,6284,Rainy,High,Low,Holiday,5->11->38->50,2,61,Male,UK,Group,Low,Nature,Train,4,2,0,0,0.2895833333333333,0.6092087240543673,0.826923076923077,0.25
1042,59,46->19->17->35->36->25->2,349,5230,Cloudy,Medium,Low,Festival,2->17->19->25->35->36->46,4,53,Male,France,Friends,Low,Shopping,Car,7,1,0,0,0.4770833333333333,0.4981561479296175,0.6730769230769232,1.0
1043,195,7->37->43,340,7443,Sunny,Low,Low,None,7->37->43,4,19,Other,France,Family,Medium,Cultural,Train,3,0,0,1,0.45833333333333337,0.7313244126014119,0.019230769230769273,0.0
1044,171,28->14->21->24,310,8523,Cloudy,Low,Low,Festival,14->21->24->28,2,30,Other,Germany,Solo,Medium,Nature,Walk,4,0,0,1,0.39583333333333337,0.8451164260878727,0.23076923076923084,0.25
1045,4,49->8->30->28,347,8222,Snowy,High,High,Festival,8->28->30->49,4,31,Female,Germany,Family,Medium,Shopping,Car,4,2,2,1,0.47291666666666665,0.8134021704772942,0.25,0.25
1046,136,50->49->14->35->26,392,6954,Sunny,Medium,Low,Holiday,14->26->35->49->50,2,62,Male,Germany,Family,High,Relaxation,Bike,5,1,0,2,0.5666666666666667,0.6798019176061532,0.8461538461538461,0.5
1047,181,47->28->10,276,8569,Sunny,High,Low,Holiday,10->28->47,4,69,Male,Germany,Friends,Low,Food,Taxi,3,2,0,0,0.32499999999999996,0.8499631229585923,0.980769230769231,0.0
1048,185,35->39->24->27->25->4,319,2705,Cloudy,High,High,Festival,4->24->25->27->35->39,1,19,Female,UK,Friends,High,Relaxation,Taxi,6,2,2,2,0.4145833333333333,0.23211463491729004,0.019230769230769273,0.75
1049,162,7->10->47->13->30,200,4079,Rainy,Medium,Medium,Holiday,7->10->13->30->47,5,38,Male,USA,Solo,Medium,Nature,Train,5,1,1,1,0.16666666666666669,0.3768833631861763,0.3846153846153847,0.5
1050,65,3->2->23->41->30->50,272,6726,Sunny,Low,Low,Festival,2->3->23->30->41->50,1,40,Male,USA,Solo,Low,Relaxation,Taxi,6,0,0,0,0.31666666666666665,0.6557791592034559,0.42307692307692313,0.75
1051,190,43->31->27,332,1506,Cloudy,Medium,Medium,Festival,27->31->43,4,35,Other,Germany,Group,High,Nature,Bus,3,1,1,2,0.44166666666666665,0.10578442735222843,0.326923076923077,0.0
1052,25,45->18->41->38->4,420,5052,Cloudy,Medium,Medium,None,4->18->38->41->45,4,58,Female,Germany,Family,Medium,Adventure,Bike,5,1,1,1,0.625,0.47940153829944154,0.7692307692307693,0.5
1053,47,44->36->10->31->39->45->19,260,4476,Snowy,Low,Medium,Festival,10->19->31->36->39->44->45,1,57,Female,Japan,Group,Medium,Food,Train,7,0,1,1,0.29166666666666663,0.41871246443999577,0.7500000000000001,1.0
1054,22,34->26->7->4->30,122,1577,Snowy,Medium,High,None,4->7->26->30->34,3,65,Male,India,Friends,High,Adventure,Taxi,5,1,2,2,0.004166666666666652,0.11326519860920872,0.9038461538461539,0.5
1055,43,1->29->38->10,316,2697,Cloudy,Medium,Medium,None,1->10->29->38,4,32,Female,China,Friends,Medium,Food,Walk,4,1,1,1,0.4083333333333333,0.23127173111368662,0.2692307692307693,0.25
1056,24,38->24->1->26->4,314,9784,Rainy,High,Medium,None,1->4->24->26->38,5,67,Female,Japan,Family,Medium,Shopping,Walk,5,2,1,1,0.4041666666666667,0.9779791381308608,0.9423076923076924,0.5
1057,46,31->47->46->29->5->8->43,427,8127,Snowy,Medium,Medium,None,5->8->29->31->43->46->47,1,44,Female,USA,Family,High,Cultural,Taxi,7,1,1,2,0.6395833333333333,0.8033926878095037,0.5000000000000001,1.0
1058,57,32->8->27->1->22,562,1613,Rainy,Medium,Medium,Festival,1->8->22->27->32,4,46,Male,Japan,Family,Low,Nature,Bike,5,1,1,0,0.9208333333333334,0.11705826572542408,0.5384615384615385,0.5
1059,39,42->29->37->22->44,507,7287,Cloudy,Medium,High,None,22->29->37->42->44,1,51,Female,India,Group,Low,Nature,Car,5,1,2,0,0.8062499999999999,0.7148877884311453,0.6346153846153847,0.5
1060,80,4->38->25,159,4231,Snowy,Medium,Low,None,4->25->38,1,67,Male,UK,Family,Medium,Food,Walk,3,1,0,1,0.08124999999999999,0.39289853545464126,0.9423076923076924,0.0
1061,171,8->17->10->4->24->34->44,404,2345,Sunny,High,High,Festival,4->8->10->17->24->34->44,5,30,Other,Germany,Solo,Medium,Nature,Walk,7,2,2,1,0.5916666666666667,0.19418396375513644,0.23076923076923084,1.0
1062,181,3->50->8->44->27->24,335,6938,Cloudy,High,Medium,None,3->8->24->27->44->50,3,69,Male,Germany,Friends,Low,Food,Taxi,6,2,1,0,0.44791666666666663,0.6781161099989463,0.980769230769231,0.75
1063,34,27->49->13->7,274,9711,Cloudy,High,Low,None,7->13->27->49,1,29,Male,China,Friends,High,Shopping,Train,4,2,0,2,0.3208333333333333,0.9702876409229796,0.21153846153846156,0.25
1064,23,26->22->15->47->11->30->24,187,5829,Sunny,High,High,Festival,11->15->22->24->26->30->47,2,61,Other,USA,Family,Low,Relaxation,Taxi,7,2,2,0,0.13958333333333334,0.5612685702244231,0.826923076923077,1.0
1065,51,43->44->16->30->29,299,917,Snowy,High,Low,Holiday,16->29->30->43->44,3,38,Female,China,Solo,Medium,Adventure,Taxi,5,2,0,1,0.3729166666666667,0.04372563481192708,0.3846153846153847,0.5
1066,145,42->36->9->49->50,296,3424,Sunny,High,Medium,Holiday,9->36->42->49->50,5,36,Female,Japan,Group,High,Shopping,Train,5,2,1,2,0.3666666666666667,0.3078706142661468,0.34615384615384615,0.5
1067,176,21->2->6,310,8776,Snowy,Medium,Low,Festival,2->6->21,4,31,Other,China,Group,High,Relaxation,Taxi,3,1,0,2,0.39583333333333337,0.8717732588768307,0.25,0.0
1068,178,18->11->45->47->48->8->12,215,4140,Sunny,High,Medium,None,8->11->12->18->45->47->48,4,25,Male,Japan,Friends,Low,Food,Walk,7,2,1,0,0.19791666666666669,0.38331050468865235,0.13461538461538464,1.0
1069,29,8->33->49->10->15->25,172,9654,Sunny,Medium,Low,Holiday,8->10->15->25->33->49,3,40,Other,China,Friends,Medium,Cultural,Taxi,6,1,0,1,0.10833333333333334,0.9642819513223054,0.42307692307692313,0.75
1070,81,39->34->9,327,1552,Snowy,Low,Low,None,9->34->39,4,64,Female,France,Group,High,Adventure,Train,3,0,0,2,0.43125,0.11063112422294805,0.8846153846153847,0.0
1071,119,23->11->45->43,162,1584,Sunny,High,Medium,Holiday,11->23->43->45,2,30,Other,India,Solo,Medium,Cultural,Bike,4,2,1,1,0.08750000000000002,0.1140027394373617,0.23076923076923084,0.25
1072,62,28->25->33->20->48,398,7418,Rainy,Medium,High,None,20->25->28->33->48,4,19,Other,China,Solo,Low,Food,Car,5,1,2,0,0.5791666666666666,0.7286903382151512,0.019230769230769273,0.5
1073,142,40->12->48->31->4->42,418,9069,Snowy,Medium,Medium,Holiday,4->12->31->40->42->48,2,42,Male,China,Solo,Low,Shopping,Car,6,1,1,0,0.6208333333333333,0.9026446106838057,0.46153846153846156,0.75
1074,143,21->43->6->17->25->14->44,292,598,Snowy,High,High,Holiday,6->14->17->21->25->43->44,1,49,Male,France,Group,Medium,Nature,Car,7,2,2,1,0.3583333333333333,0.010114845643240958,0.5961538461538463,1.0
1075,34,48->21->16->43->25,227,8299,Sunny,Medium,Low,Festival,16->21->25->43->48,2,29,Male,China,Friends,High,Shopping,Train,5,1,0,2,0.22291666666666665,0.8215151195869771,0.21153846153846156,0.5
1076,9,22->44->18->36->14->30->13,124,7224,Sunny,Low,Medium,Festival,13->14->18->22->30->36->44,4,53,Female,Japan,Family,High,Shopping,Car,7,0,1,2,0.008333333333333304,0.7082499209777684,0.6730769230769232,1.0
1077,143,40->36->46->27->17->11,510,8433,Cloudy,High,Low,Holiday,11->17->27->36->40->46,4,49,Male,France,Group,Medium,Nature,Car,6,2,0,1,0.8125,0.8356337582973343,0.5961538461538463,0.75
1078,200,37->23->33,404,5809,Snowy,Medium,High,Festival,23->33->37,4,23,Female,India,Group,High,Food,Bus,3,1,2,2,0.5916666666666667,0.5591613107154146,0.0961538461538462,0.0
1079,30,46->36->4->17->27->14,549,6585,Sunny,High,Low,Festival,4->14->17->27->36->46,2,25,Male,India,Solo,Low,Shopping,Train,6,2,0,0,0.89375,0.6409229796649457,0.13461538461538464,0.75
1080,148,21->49->50->14->29->31->6,494,4742,Sunny,Medium,High,Holiday,6->14->21->29->31->49->50,5,51,Male,India,Solo,Low,Cultural,Walk,7,1,2,0,0.7791666666666666,0.44673901590980925,0.6346153846153847,1.0
1081,103,48->6->7->47->1->2->9,436,7796,Cloudy,Medium,Low,Holiday,1->2->6->7->9->47->48,5,47,Female,USA,Family,Low,Shopping,Walk,7,1,0,0,0.6583333333333333,0.7685175429354125,0.5576923076923077,1.0
1082,3,38->8->49->40->50,446,1701,Cloudy,High,High,Holiday,8->38->40->49->50,3,19,Other,USA,Friends,High,Adventure,Taxi,5,2,2,2,0.6791666666666667,0.12633020756506164,0.019230769230769273,0.5
1083,147,13->8->21->41->34->2,277,9184,Rainy,Low,Low,Festival,2->8->13->21->34->41,5,19,Other,Japan,Friends,High,Nature,Walk,6,0,0,2,0.3270833333333333,0.9147613528606048,0.019230769230769273,0.75
1084,33,7->48->12->9->26,462,8419,Cloudy,Medium,High,Festival,7->9->12->26->48,3,26,Male,USA,Friends,High,Food,Walk,5,1,2,2,0.7125,0.8341586766410284,0.15384615384615385,0.5
1085,41,15->50->23,213,1926,Sunny,Low,High,Holiday,15->23->50,2,29,Female,Germany,Friends,High,Shopping,Train,3,0,2,2,0.19374999999999998,0.15003687704140764,0.21153846153846156,0.0
1086,104,42->11->4->13,349,5137,Snowy,Medium,Low,Festival,4->11->13->42,2,51,Male,India,Group,Medium,Shopping,Bus,4,1,0,1,0.4770833333333333,0.4883573912127278,0.6346153846153847,0.25
1087,153,14->33->11->50,427,6675,Snowy,Medium,Low,None,11->14->33->50,5,20,Female,USA,Group,Low,Shopping,Walk,4,1,0,0,0.6395833333333333,0.6504056474554841,0.03846153846153849,0.25
1088,148,33->7->12->50,439,3551,Snowy,Low,High,Holiday,7->12->33->50,5,51,Male,India,Solo,Low,Cultural,Walk,4,0,2,0,0.6645833333333333,0.321251712148351,0.6346153846153847,0.25
1089,122,25->5->4->18,583,9435,Cloudy,Low,Medium,Festival,4->5->18->25,3,34,Other,China,Friends,Low,Relaxation,Bike,4,0,1,0,0.9645833333333333,0.9412074596986619,0.3076923076923077,0.25
1090,148,44->9->35->45->31,411,2354,Cloudy,High,Medium,None,9->31->35->44->45,4,51,Male,India,Solo,Low,Cultural,Walk,5,2,1,0,0.60625,0.19513223053419027,0.6346153846153847,0.5
1091,171,9->31->44->24->42,337,1752,Cloudy,High,High,Festival,9->24->31->42->44,1,30,Other,Germany,Solo,Medium,Nature,Walk,5,2,2,1,0.4520833333333333,0.1317037193130334,0.23076923076923084,0.5
1092,28,38->15->8,490,2507,Cloudy,High,High,Festival,8->15->38,5,32,Female,China,Solo,Low,Shopping,Train,3,2,2,0,0.7708333333333333,0.21125276577810556,0.2692307692307693,0.0
1093,178,9->46->6->39->25->45->40,367,5858,Rainy,High,Low,Holiday,6->9->25->39->40->45->46,2,25,Male,Japan,Friends,Low,Food,Walk,7,2,0,0,0.5145833333333333,0.5643240965124855,0.13461538461538464,1.0
1094,39,31->24->32,286,3739,Snowy,Low,Medium,None,24->31->32,3,51,Female,India,Group,Low,Nature,Car,3,0,1,0,0.3458333333333333,0.34105995153303126,0.6346153846153847,0.0
1095,23,17->1->42,262,2613,Snowy,High,Medium,Holiday,1->17->42,4,61,Other,USA,Family,Low,Relaxation,Taxi,3,2,1,0,0.2958333333333333,0.2224212411758508,0.826923076923077,0.0
1096,23,32->47->9,539,8487,Snowy,Medium,Medium,Holiday,9->32->47,5,61,Other,USA,Family,Low,Relaxation,Taxi,3,1,1,0,0.8729166666666666,0.8413233589716573,0.826923076923077,0.0
1097,109,16->38->12->34->31->21,597,2967,Cloudy,Medium,Low,Holiday,12->16->21->31->34->38,4,40,Male,USA,Family,Low,Food,Car,6,1,0,0,0.9937499999999999,0.25971973448530183,0.42307692307692313,0.75
1098,169,2->6->14->29->46->16,319,1659,Sunny,High,High,Festival,2->6->14->16->29->46,2,45,Other,France,Friends,High,Adventure,Taxi,6,2,2,2,0.4145833333333333,0.1219049625961437,0.5192307692307693,0.75
1099,28,30->3->1,224,3327,Sunny,Medium,High,Holiday,1->3->30,5,32,Female,China,Solo,Low,Shopping,Train,3,1,2,0,0.21666666666666667,0.2976504056474555,0.2692307692307693,0.0
1100,156,42->44->5->28->9,409,1464,Cloudy,Low,Medium,Holiday,5->9->28->42->44,1,34,Other,India,Group,Medium,Nature,Bus,5,0,1,1,0.6020833333333333,0.10135918238331049,0.3076923076923077,0.5
1101,112,33->43->48->41,573,2166,Cloudy,High,Low,None,33->41->43->48,3,46,Female,USA,Friends,Low,Food,Train,4,2,0,0,0.9437500000000001,0.17532399114951006,0.5384615384615385,0.25
1102,160,47->24->9->45->30,264,9386,Sunny,Low,Low,None,9->24->30->45->47,4,43,Female,Germany,Friends,Low,Food,Taxi,5,0,0,0,0.30000000000000004,0.936044673901591,0.48076923076923084,0.5
1103,144,42->22->12->14->17,528,2075,Sunny,High,High,Festival,12->14->17->22->42,4,43,Male,Japan,Solo,High,Shopping,Walk,5,2,2,2,0.8500000000000001,0.16573596038352123,0.48076923076923084,0.5
1104,158,38->16->35,525,8320,Cloudy,Medium,High,Holiday,16->35->38,3,40,Other,India,Group,Medium,Adventure,Train,3,1,2,1,0.84375,0.8237277420714361,0.42307692307692313,0.0
1105,76,26->23->19->39->47->31->6,245,6396,Sunny,Medium,High,None,6->19->23->26->31->39->47,1,66,Female,Japan,Solo,Low,Nature,Walk,7,1,2,0,0.26041666666666663,0.6210093773048151,0.9230769230769232,1.0
1106,19,49->24->4->2->3,168,2186,Cloudy,Low,Medium,Holiday,2->3->4->24->49,3,32,Male,UK,Family,High,Nature,Train,5,0,1,2,0.09999999999999998,0.17743125065851859,0.2692307692307693,0.5
1107,175,35->36->4->21,270,3009,Cloudy,Low,Medium,None,4->21->35->36,1,46,Female,UK,Family,High,Cultural,Train,4,0,1,2,0.3125,0.2641449794542198,0.5384615384615385,0.25
1108,82,1->33->17->6->14->46->5,354,6683,Snowy,High,Medium,Holiday,1->5->6->14->17->33->46,4,38,Female,France,Friends,Low,Food,Bike,7,2,1,0,0.48750000000000004,0.6512485512590875,0.3846153846153847,1.0
1109,176,8->36->34->48,164,2947,Rainy,Low,Low,None,8->34->36->48,2,31,Other,China,Group,High,Relaxation,Taxi,4,0,0,2,0.09166666666666667,0.25761247497629336,0.25,0.25
1110,42,32->22->37->7->34->8,463,1827,Cloudy,Low,High,None,7->8->22->32->34->37,3,23,Female,UK,Family,Medium,Adventure,Bus,6,0,2,1,0.7145833333333333,0.1396059424718154,0.0961538461538462,0.75
1111,18,15->2->40->11,190,8472,Rainy,Low,Low,Festival,2->11->15->40,5,38,Other,India,Group,High,Adventure,Bike,4,0,0,2,0.14583333333333331,0.839742914339901,0.3846153846153847,0.25
1112,140,10->44->42->34,464,906,Sunny,High,Medium,Festival,10->34->42->44,5,54,Other,China,Solo,High,Food,Bike,4,2,1,2,0.7166666666666667,0.04256664208197239,0.6923076923076924,0.25
1113,101,36->38->9->11->47->34,542,1325,Rainy,Medium,High,None,9->11->34->36->38->47,1,44,Male,France,Group,High,Shopping,Walk,6,1,2,2,0.8791666666666667,0.08671372879570119,0.5000000000000001,0.75
1114,73,23->22->30->31->26->14,559,3365,Cloudy,Medium,Low,None,14->22->23->26->30->31,2,41,Female,UK,Friends,High,Nature,Taxi,6,1,0,2,0.9145833333333333,0.30165419871457166,0.4423076923076924,0.75
1115,87,47->17->35->40,281,7942,Rainy,Low,Low,None,17->35->40->47,5,31,Female,Japan,Friends,Low,Food,Bus,4,0,0,0,0.3354166666666667,0.7839005373511748,0.25,0.25
1116,111,17->1->37->29->44->34->18,527,4320,Cloudy,High,Medium,None,1->17->18->29->34->37->44,4,45,Female,Japan,Solo,Medium,Shopping,Car,7,2,1,1,0.8479166666666667,0.4022758402697292,0.5192307692307693,1.0
1117,10,32->31->23->29->13->36->3,398,5074,Cloudy,High,High,Holiday,3->13->23->29->31->32->36,5,46,Male,India,Family,High,Food,Train,7,2,2,2,0.5791666666666666,0.481719523759351,0.5384615384615385,1.0
1118,186,21->4->2->7->29,124,834,Snowy,Low,Low,Festival,2->4->7->21->29,2,56,Female,China,Family,Low,Shopping,Walk,5,0,0,0,0.008333333333333304,0.03498050784954167,0.730769230769231,0.5
1119,165,44->11->20->34->28,481,2540,Rainy,Medium,Medium,Festival,11->20->28->34->44,4,68,Male,UK,Friends,Medium,Nature,Walk,5,1,1,1,0.7520833333333332,0.21472974396796965,0.9615384615384616,0.5
1120,79,17->31->10->22->26,452,6606,Sunny,High,High,Festival,10->17->22->26->31,5,20,Male,France,Friends,Low,Adventure,Taxi,5,2,2,0,0.6916666666666667,0.6431356021494047,0.03846153846153849,0.5
1121,180,1->47->25->15->46->20,451,6898,Rainy,Low,Medium,None,1->15->20->25->46->47,4,38,Female,France,Solo,Low,Relaxation,Train,6,0,1,0,0.6895833333333333,0.6739015909809293,0.3846153846153847,0.75
1122,11,33->45->37->1->21->6->28,458,8868,Sunny,Medium,High,Festival,1->6->21->28->33->37->45,2,19,Female,UK,Friends,Medium,Food,Taxi,7,1,2,1,0.7041666666666666,0.88146665261827,0.019230769230769273,1.0
1123,25,47->20->31,450,2615,Snowy,Low,High,Holiday,20->31->47,1,58,Female,Germany,Family,Medium,Adventure,Bike,3,0,2,1,0.6875,0.22263196712675162,0.7692307692307693,0.0
1124,106,10->32->30->4->28->50->9,375,6960,Sunny,Medium,High,Holiday,4->9->10->28->30->32->50,4,52,Female,India,Group,Low,Adventure,Car,7,1,2,0,0.53125,0.6804340954588558,0.6538461538461539,1.0
1125,42,7->22->21->15->10,226,9932,Rainy,Medium,Medium,Holiday,7->10->15->21->22,2,23,Female,UK,Family,Medium,Adventure,Bus,5,1,1,1,0.22083333333333333,0.993572858497524,0.0961538461538462,0.5
1126,149,45->14->49->6,385,2286,Cloudy,Medium,High,None,6->14->45->49,3,36,Female,China,Family,High,Food,Bus,4,1,2,2,0.5520833333333334,0.18796754820356126,0.34615384615384615,0.25
